groq	openai/gpt-oss-safeguard-20b	https://api.groq.com/openai/v1	GROQ_API_KEY	http	eligible
groq	qwen/qwen3.8-27b	https://api.groq.com/openai/v1	GROQ_API_KEY	http	eligible
kilo	cohere/north-mini-code:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	struck
kilo	dots-studio/dots-3-note-preview:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	inclusionai/ling-3.0-flash-fin:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	inclusionai/ling-3.0-flash-sante:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	inclusionai/ling-3.0-flash-vl:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	kilo-auto/free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	liquid/lfm-2.5-2.6b:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	nex-agi/nex-n2.5-mini:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	nex-agi/nex-n2.5-pro:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	nvidia/nemotron-3-super-120b-a12b:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	nvidia/nemotron-3-ultra-550b-a55b:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	nvidia/nemotron-3.5-lightning:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	openrouter/free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	poolside/laguna-s-2.1:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	poolside/laguna-xs-2.1:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	qwen/qwen3.8-27b:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	stepfun/step-3.7-flash:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	thinkingmachines/inkling-small:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
kilo	z-ai/glm-5.2:free	https://api.kilo.ai/api/gateway	KILO_API_KEY	http	eligible
nvidia	deepseek-ai/deepseek-v4.1-flash	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	google/gemma-4-31b-it	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	meta/llama-3.2-11b-vision-instruct	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	meta/llama-3.2-90b-vision-instruct	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	meta/muse-glimmer-30b	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	mistralai/mistral-nemotron	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	moonshotai/kimi-k3	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	nvidia/nemotron-3-nano-omni-30b-a3b-reasoning	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	nvidia/nemotron-3-super-120b-a12b	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	nvidia/nemotron-3-ultra-550b-a55b	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	nvidia/nemotron-3.5-lightning-30b-a3b	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	openai/gpt-oss-20b	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	poolside/laguna-xs-2.1	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	z-ai/glm-5.3	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
nvidia	z-ai/glm-5.3-flash	https://integrate.api.nvidia.com/v1	NVIDIA_API_KEY	http	eligible
opencode	big-pickle	https://opencode.ai/zen/v1	OPENCODE_API_KEY	client	eligible
opencode	jev-1.13-free	https://opencode.ai/zen/v1	OPENCODE_API_KEY	client	eligible
opencode	ling-3.0-flash-fin-free	https://opencode.ai/zen/v1	OPENCODE_API_KEY	client	eligible
opencode	mimo-v2.6-flash-free	https://opencode.ai/zen/v1	OPENCODE_API_KEY	client	eligible
opencode	muse-spark-1.2-contributor-free	https://opencode.ai/zen/v1	OPENCODE_API_KEY	client	eligible
opencode	muse-spark-1.3-contributor-free	https://opencode.ai/zen/v1	OPENCODE_API_KEY	client	eligible
opencode	nemotron-3-ultra-free	https://opencode.ai/zen/v1	OPENCODE_API_KEY	client	eligible
opencode	nemotron-3.5-lightning-free	https://opencode.ai/zen/v1	OPENCODE_API_KEY	client	eligible
zai	glm-5.3-flash	https://api.z.ai/api/paas/v4	ZAI_API_KEY	http	blocked
zai	glm-5.3-flashx	https://api.z.ai/api/paas/v4	ZAI_API_KEY	http	blocked
