auth-key-required	ucar_cosmic2_l3_monthly_temperature_grid	https://cdaac-www.cosmic.ucar.edu/cdaac/rest/users/catalog/cosmic2/{year}/climtempL3/temp_{year}_{month}.nc.json
auth-key-required	ucar_cosmic2_ro_temperature_profiles	https://cdaac-www.cosmic.ucar.edu/cdaac/rest/users/catalog/cosmic2/{year}/{day}/atmPrf/profile_list.json
bad-params	cneos_nasa_fireball_bolide_reports	https://ssd-api.jpl.nasa.gov/fireball.api?limit=200&date-min={year}-01-01&sort=date&order=desc
bad-params	emsc_seismicportal_events	https://www.seismicportal.eu/fdsnws/event/1/query?format=geojson&minmagnitude=2.0&limit=500&orderby=time
bad-params	esa_swarm_magnetic_field_hapi	https://vires.services/hapi/data?dataset=SW_OPER_MAGA_LR_1B&parameters=Latitude,Longitude,Radius,F,B_NEC&start={today}T00:00:00.000Z&stop={today}T01:00:00.000Z&format=csv
bad-params	esa_worldcover_stac	https://services.terrascope.be/catalogue/products?collection=urn:eop:VITO:ESA_WorldCover_10m_2021_V2&bbox=-180,-60,180,60&format=json&limit=100
bad-params	eso_tapcat_4most_survey_observations	https://archive.eso.org/tap_cat/sync?REQUEST=doQuery&LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+1000+target_name,ra,dec,instrument,filter,exp_time,band,snr,prog_id+FROM+ivoa.ObsCore+WHERE+instrument_name+LIKE+'4MOST%25'+AND+dataproduct_type%3D'spectrum'+AND+calib_level%3D3+ORDER+BY+t_min+DESC
bad-params	eso_tapcat_vhs_dr6_near_infrared	https://archive.eso.org/tap_cat/sync?REQUEST=doQuery&LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+3000+ID,RAJ2000,DEJ2000,J_FLUX_DEFAULT,H_FLUX_DEFAULT,Ks_FLUX_DEFAULT,J_AB,Ks_AB,class_flag+FROM+VHS.main+WHERE+RAJ2000+IS+NOT+NULL+AND+Ks_AB<16+ORDER+BY+Ks_AB+ASC
bad-params	eso_tapcat_vista_viking_photometry	https://archive.eso.org/tap_cat/sync?REQUEST=doQuery&LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+3000+ID,RAJ2000,DEJ2000,Z_FLUX,Y_FLUX,J_FLUX,H_FLUX,Ks_FLUX,Z_AB,J_AB,Ks_AB+FROM+VIKING.main+WHERE+RAJ2000+IS+NOT+NULL+AND+Ks_AB<18+ORDER+BY+Ks_AB+ASC
bad-params	gcn_icecube_neutrino_alerts	https://gcn.nasa.gov/api/circulars?subject=IceCube&limit=100
bad-params	geonet_gnss_stations	https://api.geonet.org.nz/gnss/1.0.2/site
bad-params	geonet_nz_dart_buoys	https://api.geonet.org.nz/tsunami/dart
bad-params	geonet_nz_gnss_network	https://api.geonet.org.nz/sensor/type/cgps
bad-params	geonet_nz_strong_motion_sensors	https://api.geonet.org.nz/sensor/type/strong
bad-params	geonet_nz_tsunami_observations	https://api.geonet.org.nz/tsunami/observation
bad-params	geonet_nz_volcano_alerts	https://api.geonet.org.nz/volcano/alert/level
bad-params	geonet_strong_motion_sites	https://api.geonet.org.nz/strong-motion/site
bad-params	gfz_potsdam_earthquakes	https://geofon.gfz-potsdam.de/fdsnws/event/1/query?format=geojson&minmagnitude=1.0&limit=500&orderby=time&starttime={today}T00:00:00
bad-params	global_forest_watch_tree_cover_loss	https://data-api.globalforestwatch.org/dataset/umd_tree_cover_loss/latest/query?format=json&sql=SELECT+latitude,longitude,year,area__ha,relative_humidity_weight+FROM+umd_tree_cover_loss+WHERE+year>{year}&geostore_id=&limit=500
bad-params	icos_carbon_portal_co2_station_data	https://meta.icos-cp.eu/sparql?format=json&query=SELECT+?s+?name+?lat+?lon+?alt+?country+?stType+WHERE{?s+a+<http://meta.icos-cp.eu/ontologies/cpmeta/ES>+;+<http://www.w3.org/2000/01/rdf-schema#label>+?name+;+<http://meta.icos-cp.eu/ontologies/cpmeta/hasLatitude>+?lat+;+<http://meta.icos-cp.eu/ontologies/cpmeta/hasLongitude>+?lon+;+<http://meta.icos-cp.eu/ontologies/cpmeta/hasCountry>+?country+}+LIMIT+200
bad-params	icos_fluxnet_tower_stations	https://meta.icos-cp.eu/sparql?format=json&query=SELECT+?uri+?name+?lat+?lon+?alt+?country+?ecosys+WHERE+{?uri+a+<http://meta.icos-cp.eu/ontologies/cpmeta/ES>+;+<http://www.w3.org/2000/01/rdf-schema#label>+?name+;+<http://meta.icos-cp.eu/ontologies/cpmeta/hasLatitude>+?lat+;+<http://meta.icos-cp.eu/ontologies/cpmeta/hasLongitude>+?lon+}
bad-params	intermagnet_geomagnetic_observatories	https://imag-data.bgs.ac.uk/GIN_V1/GINServices?Request=GetObservatoryList&format=json
bad-params	intermagnet_niemegk_realtime	https://imag-data.bgs.ac.uk/GIN_V1/GINServices?Request=GetData&observatoryIagaCode=NGK&dataStartDate={today}T00:00:00&dataDuration=P1D&elements=X,Y,Z,F&publicationState=adjusted&format=json
bad-params	iris_fdsn_obs_ocean_bottom_stations	https://service.iris.edu/fdsnws/station/1/query?level=station&format=text&minlatitude=-90&maxlatitude=90&minlongitude=-180&maxlongitude=180&startbefore={today}&includerestricted=false&channel=BH*&minlatitude=-60&sensortype=broadband
bad-params	jpl_sbdb_didymos_dart_target	https://ssd-api.jpl.nasa.gov/sbdb.api?sstr=65803&full_prec=1&format=json&phys-par=Y
bad-params	jpl_sbdb_distant_objects_tno	https://ssd-api.jpl.nasa.gov/sbdb_query.api?fields=full_name,a,e,i,om,w,ma,epoch,H,class,diameter&sb-cdata=%7B%22AND%22%3A%5B%22a%7CGT%7C30%22%2C%22e%7CLT%7C1%22%5D%7D&sb-kind=a&limit=500&sb-class=TNO,SDO,CEN&full_prec=Y
bad-params	jpl_sbdb_kbo_extended_sample	https://ssd-api.jpl.nasa.gov/sbdb_query.api?fields=full_name,a,e,i,om,w,ma,epoch,H,class&sb-cdata=%7B%22AND%22%3A%5B%22a%7CGT%7C30%22%2C%22a%7CLT%7C200%22%2C%22e%7CLT%7C0.9%22%5D%7D&sb-kind=a&limit=1000&sb-class=KBO,SDO,RES&full_prec=Y&format=json
bad-params	jpl_sbdb_nea_close_approach_future	https://ssd-api.jpl.nasa.gov/cad.api?date-min={today}&date-max=2030-01-01&dist-max=0.05&h-max=25&fullname=1&format=json
bad-params	jpl_sbdb_neos	https://ssd-api.jpl.nasa.gov/sbdb_query.api?fields=full_name,epoch,H,diameter,albedo,class,neo&sb-class=APO,AMO,ATE,IEO&sb-kind=a&limit=5000&limit-from=0&sort=H&order=asc
bad-params	mast_hsc_ssp_deep_roman_prep_catalog	https://mast.stsci.edu/vo-tap/api/v0.1/caom/sync?LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+3000+observationID,target_name,s_ra,s_dec,t_exptime,instrument_name,energy_bandpassName,em_min,em_max+FROM+caom2.Observation+WHERE+collection%3D'HSC'+AND+dataRights%3D'PUBLIC'+AND+calib_level%3D3+AND+instrument_name+LIKE+'HSC%25'+ORDER+BY+t_exptime+DESC
bad-params	mast_hst_cos_igm_metal_absorber_survey	https://mast.stsci.edu/vo-tap/api/v0.1/caom/sync?LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+500+observationID,target_name,s_ra,s_dec,t_exptime,instrument_name,energy_bandpassName,em_min,em_max+FROM+caom2.Observation+WHERE+collection%3D'HST'+AND+dataRights%3D'PUBLIC'+AND+calib_level%3D3+AND+instrument_name%3D'COS%2FNUV'+ORDER+BY+t_exptime+DESC
bad-params	mast_hst_public_observations	https://mast.stsci.edu/vo-tap/api/v0.1/caom/sync?LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+3000+observationID,target_name,s_ra,s_dec,t_exptime,instrument_name,energy_bandpassName,em_min,em_max+FROM+caom2.Observation+WHERE+collection%3D'HST'+AND+dataRights%3D'PUBLIC'+AND+calib_level%3D3+AND+t_exptime%3E3600+ORDER+BY+t_exptime+DESC
bad-params	mast_jwst_cosmosweb_nircam_mosaic	https://mast.stsci.edu/vo-tap/api/v0.1/caom/sync?LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+500+observationID,target_name,s_ra,s_dec,t_exptime,instrument_name,energy_bandpassName,em_min,em_max+FROM+caom2.Observation+WHERE+collection%3D'JWST'+AND+dataRights%3D'PUBLIC'+AND+calib_level%3D3+AND+proposal_id%3D'1727'+ORDER+BY+t_exptime+DESC
bad-params	mast_jwst_jades_nirspec_spectroscopy	https://mast.stsci.edu/vo-tap/api/v0.1/caom/sync?LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+500+observationID,target_name,s_ra,s_dec,t_exptime,instrument_name,energy_bandpassName,em_min,em_max+FROM+caom2.Observation+WHERE+collection%3D'JWST'+AND+dataRights%3D'PUBLIC'+AND+calib_level%3D3+AND+instrument_name+LIKE+'NIRSPEC%25'+AND+(proposal_id%3D'1180'+OR+proposal_id%3D'1286')+ORDER+BY+t_exptime+DESC
bad-params	mast_jwst_miri_ceers_deep_field	https://mast.stsci.edu/vo-tap/api/v0.1/caom/sync?LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+500+observationID,target_name,s_ra,s_dec,t_exptime,instrument_name,energy_bandpassName,em_min,em_max,t_min+FROM+caom2.Observation+WHERE+collection%3D'JWST'+AND+dataRights%3D'PUBLIC'+AND+calib_level%3D3+AND+instrument_name+LIKE+'MIRI%25'+AND+proposal_id%3D'1345'+ORDER+BY+t_exptime+DESC
bad-params	mast_jwst_miri_public	https://mast.stsci.edu/vo-tap/api/v0.1/caom/sync?LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+2000+observationID,target_name,s_ra,s_dec,t_exptime,instrument_name,energy_bandpassName,em_min,em_max,t_min+FROM+caom2.Observation+WHERE+collection%3D'JWST'+AND+dataRights%3D'PUBLIC'+AND+calib_level%3D3+AND+instrument_name+LIKE+'MIRI%25'+ORDER+BY+t_min+DESC
bad-params	mast_jwst_nircam_public	https://mast.stsci.edu/vo-tap/api/v0.1/caom/sync?LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+2000+observationID,target_name,s_ra,s_dec,t_exptime,instrument_name,energy_bandpassName,em_min,em_max,t_min+FROM+caom2.Observation+WHERE+collection%3D'JWST'+AND+dataRights%3D'PUBLIC'+AND+calib_level%3D3+AND+instrument_name+LIKE+'NIRCAM%25'+ORDER+BY+t_min+DESC
bad-params	mast_jwst_niriss_soss_transits	https://mast.stsci.edu/vo-tap/api/v0.1/caom/sync?LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+500+observationID,target_name,s_ra,s_dec,t_exptime,instrument_name,energy_bandpassName,em_min,em_max+FROM+caom2.Observation+WHERE+collection%3D'JWST'+AND+dataRights%3D'PUBLIC'+AND+calib_level%3D3+AND+instrument_name+LIKE+'NIRISS%25'+ORDER+BY+t_exptime+DESC
bad-params	mast_jwst_nirspec_exoplanet_atmospheres	https://mast.stsci.edu/vo-tap/api/v0.1/caom/sync?LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+500+observationID,target_name,s_ra,s_dec,t_exptime,instrument_name,energy_bandpassName,em_min,em_max,t_min+FROM+caom2.Observation+WHERE+collection%3D'JWST'+AND+dataRights%3D'PUBLIC'+AND+calib_level%3D3+AND+instrument_name+LIKE+'NIRSPEC%25'+AND+(target_name+LIKE+'%25b%25'+OR+target_name+LIKE+'%25HOT%25'+OR+target_name+LIKE+'%25TRAPPIST%25')+ORDER+BY+t_min+DESC
bad-params	mast_jwst_nirspec_public	https://mast.stsci.edu/vo-tap/api/v0.1/caom/sync?LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+2000+observationID,target_name,s_ra,s_dec,t_exptime,instrument_name,energy_bandpassName,em_min,em_max,t_min+FROM+caom2.Observation+WHERE+collection%3D'JWST'+AND+dataRights%3D'PUBLIC'+AND+calib_level%3D3+AND+instrument_name+LIKE+'NIRSPEC%25'+ORDER+BY+t_min+DESC
bad-params	mast_kepler_k2_legacy	https://mast.stsci.edu/vo-tap/api/v0.1/caom/sync?LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+3000+observationID,target_name,s_ra,s_dec,t_exptime,instrument_name,t_min,t_max+FROM+caom2.Observation+WHERE+collection+IN+('Kepler','K2')+AND+dataRights%3D'PUBLIC'+AND+calib_level%3D2+ORDER+BY+t_min+DESC
bad-params	mast_tess_observations_public	https://mast.stsci.edu/vo-tap/api/v0.1/caom/sync?LANG=ADQL&FORMAT=csv&QUERY=SELECT+TOP+3000+observationID,target_name,s_ra,s_dec,t_exptime,instrument_name,t_min,t_max+FROM+caom2.Observation+WHERE+collection%3D'TESS'+AND+dataRights%3D'PUBLIC'+AND+calib_level%3D2+ORDER+BY+t_min+DESC
bad-params	nasa_calipso_caliop_l3_aerosol_profiles	https://opendap.earthdata.nasa.gov/providers/GES_DISC/collections/CAL_LID_L3_APro_AllSky-Standard-V4-21/granules?temporal[]={year}-{month}-01T00:00:00Z,{year}-{month}-28T23:59:59Z&format=json&limit=50
bad-params	nasa_exoplanet_toi	https://exoplanetarchive.ipac.caltech.edu/TAP/sync?LANG=ADQL&FORMAT=json&QUERY=SELECT+toi,ra,dec,sy_dist,pl_orbper,pl_rade,tfopwg_disp+FROM+toi+WHERE+ra+IS+NOT+NULL+AND+tfopwg_disp+IN+('PC','KP','CP')+ORDER+BY+sy_dist+ASC
bad-params	nasa_firms_global_fire_count_summary	https://firms.modaps.eosdis.nasa.gov/api/country/csv/{nasa_key}/VIIRS_SNPP_NRT/{today}
bad-params	nasa_firms_viirs_global	https://firms.modaps.eosdis.nasa.gov/api/area/csv/DEMO_KEY/VIIRS_SNPP_NRT/World/1/{today}
bad-params	nasa_firms_viirs_noaa20_active_fire	https://firms.modaps.eosdis.nasa.gov/api/area/csv/{nasa_key}/VIIRS_NOAA20_NRT/{lat_min},{lon_min},{lat_max},{lon_max}/1/{today}
bad-params	nasa_firms_viirs_snpp_active_fire	https://firms.modaps.eosdis.nasa.gov/api/area/csv/{nasa_key}/VIIRS_SNPP_NRT/{lat_min},{lon_min},{lat_max},{lon_max}/1/{today}
bad-params	nasa_laads_modis_active_fire_c6	https://firms.modaps.eosdis.nasa.gov/api/area/csv/{nasa_key}/MODIS_NRT/{lat_min},{lon_min},{lat_max},{lon_max}/1/{today}
bad-params	nasa_sage3_iss_aerosol_profiles	https://opendap.earthdata.nasa.gov/providers/GES_DISC/collections/SAGE3_ISS_L2_SOLAR_V5.2/granules?format=json&temporal[]={today}T00:00:00Z,{today}T23:59:59Z
bad-params	noaa_asos_surface_wind_observations	https://api.weather.gov/stations?state=CA,TX,NY&limit=500&cursor=&format=json
bad-params	noaa_awc_pireps_turbulence	https://aviationweather.gov/api/data/pirep?format=json&age=2&type=turb&loc={lat},{lon}&distance=500
bad-params	noaa_cdr_ecv_soil_moisture_timeseries	https://www.ncei.noaa.gov/access/services/data/v1?dataset=global-land-surface-soil-moisture&dataTypes=surface_soil_moisture&startDate={today}&endDate={today}&stations=GLOBAL&format=json&limit=1000
bad-params	noaa_cdr_land_surface_temperature_avhrr	https://www.ncei.noaa.gov/access/services/data/v1?dataset=land-surface-temperature&dataTypes=LST_MEAN,LST_MAX,LST_MIN&startDate={today}&endDate={today}&bbox={lon_min},{lat_min},{lon_max},{lat_max}&format=json&limit=500
bad-params	noaa_crw_baa_erddap_tropics	https://coastwatch.noaa.gov/erddap/griddap/noaacrwbaa7dDaily.csv?bleaching_alert_area%5Blast%5D%5B-30:10:30%5D%5B-180:10:180%5D
bad-params	noaa_ghcnd_global_daily	https://www.ncei.noaa.gov/access/services/data/v1?dataset=daily-summaries&dataTypes=TMAX,TMIN,PRCP,SNOW,SNWD&startDate={today}&endDate={today}&includeAttributes=false&format=json&limit=10000
bad-params	noaa_gsod_global_daily_weather_today	https://www.ncei.noaa.gov/access/services/data/v1?dataset=global-summary-of-the-day&dataTypes=TEMP,MAX,MIN,PRCP,WDSP,SLP,VISIB,GUST&startDate={today}&endDate={today}&bbox=-90,-180,90,180&limit=500&format=json
bad-params	noaa_isd_central_asia_daily	https://www.ncei.noaa.gov/access/services/data/v1?dataset=global-summary-of-the-day&dataTypes=TEMP,DEWP,WDSP,PRCP,SLP&countries=UZ,TX,KG,TI&startDate={today}&endDate={today}&includeAttributes=false&format=json
bad-params	noaa_isd_china_daily	https://www.ncei.noaa.gov/access/services/data/v1?dataset=global-summary-of-the-day&dataTypes=TEMP,DEWP,WDSP,PRCP,SLP,MAX,MIN&countries=CH&startDate={today}&endDate={today}&includeAttributes=false&format=json
bad-params	noaa_isd_east_africa_daily	https://www.ncei.noaa.gov/access/services/data/v1?dataset=global-summary-of-the-day&dataTypes=TEMP,DEWP,WDSP,PRCP&countries=CG,TZ,KE,UG&startDate={today}&endDate={today}&includeAttributes=false&format=json
bad-params	noaa_isd_ethiopia_daily	https://www.ncei.noaa.gov/access/services/data/v1?dataset=global-summary-of-the-day&dataTypes=TEMP,DEWP,WDSP,PRCP,SLP&countries=ET&startDate={today}&endDate={today}&includeAttributes=false&format=json
bad-params	noaa_isd_kazakhstan_daily	https://www.ncei.noaa.gov/access/services/data/v1?dataset=global-summary-of-the-day&dataTypes=TEMP,DEWP,WDSP,PRCP,SLP&countries=KZ&startDate={today}&endDate={today}&includeAttributes=false&format=json
bad-params	noaa_isd_mozambique_daily	https://www.ncei.noaa.gov/access/services/data/v1?dataset=global-summary-of-the-day&dataTypes=TEMP,DEWP,WDSP,PRCP,SLP&countries=MZ&startDate={today}&endDate={today}&includeAttributes=false&format=json
bad-params	noaa_isd_russia_daily	https://www.ncei.noaa.gov/access/services/data/v1?dataset=global-summary-of-the-day&dataTypes=TEMP,DEWP,SLP,WDSP,PRCP&countries=RS&startDate={today}&endDate={today}&includeAttributes=false&format=json
bad-params	noaa_isd_south_africa_daily	https://www.ncei.noaa.gov/access/services/data/v1?dataset=global-summary-of-the-day&dataTypes=TEMP,DEWP,WDSP,PRCP,SLP,MAX,MIN&countries=SF&startDate={today}&endDate={today}&includeAttributes=false&format=json
bad-params	noaa_isd_west_africa_daily	https://www.ncei.noaa.gov/access/services/data/v1?dataset=global-summary-of-the-day&dataTypes=TEMP,DEWP,WDSP,PRCP&countries=NI,GH,SG,IV&startDate={today}&endDate={today}&includeAttributes=false&format=json
bad-params	noaa_ncei_climate_extremes_monthly	https://www.ncei.noaa.gov/access/services/data/v1?dataset=global-summary-of-the-month&dataTypes=TMAX,TMIN,PRCP,TAVG&startDate={year}-{month}-01&endDate={year}-{month}-{day}&includeAttributes=false&format=json&limit=5000
bad-params	noaa_ncei_icoads_marine_surface_meteorology	https://www.ncei.noaa.gov/access/services/data/v1?dataset=icoads-daily&dataTypes=SST,WSPD,AT,SLP&startDate={today}&endDate={today}&bbox={lon_min},{lat_min},{lon_max},{lat_max}&limit=500&format=json
bad-params	noaa_ncei_vessel_traffic_density	https://www.ncei.noaa.gov/access/services/data/v1?dataset=vessel-traffic-density&dataTypes=DENSITY&startDate={year}-{month}-01&endDate={year}-{month}-{day}&bbox={lon_min},{lat_min},{lon_max},{lat_max}&format=json&limit=500
bad-params	noaa_ncei_vic_soil_moisture_climatology	https://www.ncei.noaa.gov/access/services/data/v1?dataset=gld-daily&dataTypes=SOILM_0-10cm,SOILM_10-40cm,SOILM_40-100cm,SOILM_100-200cm&startDate={today}&endDate={today}&bbox={lon_min},{lat_min},{lon_max},{lat_max}&format=json&limit=500
bad-params	noaa_ncei_winter_snowfall_records_usa	https://www.ncei.noaa.gov/access/services/data/v1?dataset=daily-summaries&dataTypes=SNOW,SNWD&startDate={year}-11-01&endDate={today}&bbox=25,-125,50,-65&limit=500&format=json
bad-params	noaa_paleo_enso_millennium_reconstruction	https://www.ncei.noaa.gov/paleo-search/study/search.json?dataPublisher=NOAA&keyword=ENSO+reconstruction+millennium&dataTypeId=31&format=json&limit=100
bad-params	noaa_paleo_eocene_oligocene_transition	https://www.ncei.noaa.gov/paleo-search/study/search.json?dataPublisher=NOAA&dataTypeId=31&keyword=Eocene+Oligocene+transition+benthic&format=json&limit=100
bad-params	noaa_paleo_epica_dome_c_co2	https://www.ncei.noaa.gov/paleo-search/study/search.json?dataPublisher=NOAA&dataTypeId=31&keyword=EPICA+Dome+C&format=json
bad-params	noaa_paleo_lr04_benthic_d18o_stack	https://www.ncei.noaa.gov/paleo-search/study/search.json?dataPublisher=NOAA&keyword=LR04+benthic&dataTypeId=31&format=json
bad-params	noaa_paleo_organic_carbon_flux_proxy	https://www.ncei.noaa.gov/paleo-search/study/search.json?dataPublisher=NOAA&dataTypeId=31&keyword=organic+carbon+export+production&format=json&limit=100
bad-params	noaa_paleo_vostok_ice_core	https://www.ncei.noaa.gov/paleo-search/study/search.json?dataPublisher=NOAA&dataTypeId=31&keyword=Vostok+ice+core&format=json
bad-params	noaa_paleo_wais_divide_ice_core	https://www.ncei.noaa.gov/paleo-search/study/search.json?dataPublisher=NOAA&dataTypeId=31&keyword=WAIS+Divide&format=json
bad-params	noaa_radiosonde_upper_air_profiles	https://www.ncei.noaa.gov/access/services/data/v1?dataset=global-radiosonde&dataTypes=HGHT,TEMP,UWND,VWND,DWPD,PRES&stations=48698,10868,89571,89009&startDate={today}&endDate={today}&format=json
bad-params	noaa_storm_events_hail	https://www.ncdc.noaa.gov/stormevents/csv?eventType=%28Z%29+Hail&beginDate_mm={month}&beginDate_dd=01&beginDate_yyyy={year}&endDate_mm={month}&endDate_dd={day}&endDate_yyyy={year}&hailsize=1.00&State=&statetype=C&country=US&formatType=CSV&timeout=10&maxresults=5000
bad-params	noaa_storm_events_lightning	https://www.ncdc.noaa.gov/stormevents/csv?eventType=%28Z%29+Lightning&beginDate_mm={month}&beginDate_dd={day}&beginDate_yyyy={year}&endDate_mm={month}&endDate_dd={day}&endDate_yyyy={year}&hailsize=&windspeed=&State=&statetype=C&country=US&region=&countyorzone=&datum=&lat=&lon=&radius=&formatType=CSV&timeout=10&maxresults=10000
bad-params	noaa_storm_events_significant_monthly	https://www.ncdc.noaa.gov/stormevents/csv?eventType=ALL&beginDate_mm={month}&beginDate_dd=01&beginDate_yyyy={year}&endDate_mm={month}&endDate_dd={day}&endDate_yyyy={year}&hailsize=&windspeed=58&State=&statetype=C&country=US&formatType=CSV&timeout=10&maxresults=10000
bad-params	noaa_storm_events_tornadoes	https://www.ncdc.noaa.gov/stormevents/csv?eventType=%28Z%29+Tornado&beginDate_mm={month}&beginDate_dd=01&beginDate_yyyy={year}&endDate_mm={month}&endDate_dd={day}&endDate_yyyy={year}&hailsize=&windspeed=&State=&statetype=C&country=US&region=&countyorzone=&datum=&lat=&lon=&radius=&formatType=CSV&timeout=10&maxresults=5000
bad-params	open_meteo_access_g_australia	https://api.open-meteo.com/v1/forecast?latitude={lat}&longitude={lon}&hourly=temperature_2m,precipitation,windspeed_10m,uv_index&models=access_global&forecast_days=7&format=json
bad-params	open_meteo_arctic_surface	https://api.open-meteo.com/v1/forecast?latitude=80.0&longitude=0.0&hourly=temperature_2m,snowfall,snow_depth,frozen_precipitation_percent,wind_speed_10m&models=icon_seamless&forecast_days=3&format=json
bad-params	open_meteo_arpae_cosmo5m	https://api.open-meteo.com/v1/forecast?latitude={lat}&longitude={lon}&hourly=temperature_2m,precipitation,windspeed_10m&models=arpae_cosmo_5m&forecast_days=3&format=json
bad-params	open_meteo_fire_weather_index_global	https://api.open-meteo.com/v1/forecast?latitude={lat}&longitude={lon}&daily=fire_danger_index,wind_speed_10m_max,temperature_2m_max,precipitation_sum,relative_humidity_2m_min&models=era5_seamless&forecast_days=7&format=json
bad-params	open_meteo_gem_canada	https://api.open-meteo.com/v1/forecast?latitude={lat}&longitude={lon}&hourly=temperature_2m,snow_depth,freezinglevel_height,precipitation&models=gem&forecast_days=7&format=json
bad-params	open_meteo_gfs_pressure_levels	https://api.open-meteo.com/v1/forecast?latitude={lat}&longitude={lon}&hourly=temperature_500hPa,temperature_700hPa,temperature_850hPa,geopotential_height_500hPa&models=gfs&forecast_days=5&format=json
